station_number,date_ymd,date,y_tomorrow,snow_depth,total_precipitation,mean_temp,min_temperature,max_temperature,rain,fog,hail,thunder,tornado
725300,2001-09-04,2001-09-04,0.0,,0.0,71.19999694824219,,62.09999847412109,False,False,False,False,False
725300,2001-09-05,2001-09-05,0.0,,0.0,66.4000015258789,,54.0,False,False,False,False,False
725300,2001-09-06,2001-09-06,1.0,,0.0,71.19999694824219,,54.0,False,False,False,False,False
725300,2001-09-07,2001-09-07,0.0,,0.9900000095367432,76.0999984741211,,61.0,True,True,True,True,True
725300,2001-09-08,2001-09-08,1.0,,0.0,75.5999984741211,,68.0,False,False,False,False,False
725300,2001-09-09,2001-09-09,0.0,,0.1599999964237213,67.0,,59.0,True,True,True,True,True
725300,2001-09-10,2001-09-10,0.0,,0.1599999964237213,62.400001525878906,,53.09999847412109,False,False,False,False,False
725300,2001-09-11,2001-09-11,0.0,,0.0,66.30000305175781,,50.0,False,False,False,False,False
725300,2001-09-12,2001-09-12,0.0,,0.0,69.0999984741211,,50.0,False,False,False,False,False
725300,2001-09-13,2001-09-13,0.0,,0.0,66.19999694824219,,55.900001525878906,False,False,False,False,False
725300,2001-09-14,2001-09-14,0.0,,0.0299999993294477,58.70000076293945,,55.0,False,False,False,False,False
725300,2001-09-15,2001-09-15,0.0,,0.0,58.79999923706055,,52.0,False,False,False,False,False
725300,2001-09-16,2001-09-16,1.0,,0.0,59.59999847412109,,48.0,False,False,False,False,False
725300,2001-09-17,2001-09-17,1.0,,0.1400000005960464,61.70000076293945,,48.0,True,True,True,True,True
725300,2001-09-18,2001-09-18,1.0,,0.3199999928474426,62.20000076293945,,57.0,True,True,True,True,True
725300,2001-09-19,2001-09-19,1.0,,2.380000114440918,64.0999984741211,,55.0,True,True,True,True,True
725300,2001-09-20,2001-09-20,1.0,,0.0599999986588954,62.09999847412109,,53.09999847412109,True,True,True,True,True
725300,2001-09-21,2001-09-21,1.0,,1.3799999952316284,63.29999923706055,,53.09999847412109,True,True,True,True,True
725300,2001-09-22,2001-09-22,1.0,,0.0,61.79999923706055,,51.09999847412109,True,True,True,True,True
725300,2001-09-23,2001-09-23,0.0,,0.0700000002980232,61.09999847412109,,51.09999847412109,True,True,True,True,True
725300,2001-09-24,2001-09-24,0.0,,0.5299999713897705,50.70000076293945,,44.59999847412109,False,False,False,False,False
725300,2001-09-25,2001-09-25,0.0,,0.0,48.29999923706055,,39.20000076293945,False,False,False,False,False
725300,2001-09-26,2001-09-26,0.0,,0.0,54.900001525878906,,39.900001525878906,False,False,False,False,False
725300,2001-09-27,2001-09-27,0.0,,0.0,54.5,,45.0,False,False,False,False,False
725300,2001-09-28,2001-09-28,0.0,,0.0,53.900001525878906,,45.0,False,False,False,False,False
725300,2001-09-29,2001-09-29,1.0,,0.0,56.29999923706055,,46.0,False,False,False,False,False
725300,2001-09-30,2001-09-30,1.0,,0.0,56.20000076293945,,44.09999847412109,True,True,True,True,True
725300,2001-10-01,2001-10-01,1.0,,0.0,61.0,,48.0,True,True,True,True,True
725300,2001-10-02,2001-10-02,0.0,,0.0,66.80000305175781,,48.0,True,True,True,True,True
725300,2001-10-03,2001-10-03,0.0,,0.0,69.19999694824219,,48.0,False,False,False,False,False
725300,2001-10-04,2001-10-04,1.0,,0.2300000041723251,57.0,,51.09999847412109,False,False,False,False,False
725300,2001-10-05,2001-10-05,0.0,,1.0299999713897705,49.0,,46.400001525878906,True,True,True,True,True
725300,2001-10-06,2001-10-06,0.0,,0.0,43.09999847412109,,33.79999923706055,False,False,False,False,False
725300,2001-10-07,2001-10-07,0.0,,0.0,39.70000076293945,,28.899999618530277,False,False,False,False,False
725300,2001-10-08,2001-10-08,0.0,,0.0,51.0,,29.100000381469727,False,False,False,False,False
725300,2001-10-09,2001-10-09,1.0,,0.0299999993294477,61.29999923706055,,55.400001525878906,False,False,False,False,False
725300,2001-10-10,2001-10-10,1.0,,0.1400000005960464,62.5,,55.900001525878906,True,True,True,True,True
725300,2001-10-11,2001-10-11,1.0,,0.0799999982118606,57.5,,51.09999847412109,True,True,True,True,True
725300,2001-10-12,2001-10-12,1.0,,0.699999988079071,56.0,,51.09999847412109,True,True,True,True,True
725300,2001-10-13,2001-10-13,1.0,,0.0599999986588954,57.29999923706055,,51.09999847412109,True,True,True,True,True
725300,2001-10-14,2001-10-14,0.0,,3.7899999618530273,54.20000076293945,,48.0,True,True,True,True,True
725300,2001-10-15,2001-10-15,0.0,,0.1000000014901161,47.900001525878906,,42.09999847412109,False,False,False,False,False
725300,2001-10-16,2001-10-16,0.0,,0.050000000745058,46.20000076293945,,42.09999847412109,False,False,False,False,False
725300,2001-10-17,2001-10-17,0.0,,0.0,42.5,,33.099998474121094,False,False,False,False,False
725300,2001-10-18,2001-10-18,0.0,,0.0,48.70000076293945,,33.099998474121094,False,False,False,False,False
725300,2001-10-19,2001-10-19,0.0,,0.0,54.0,,37.900001525878906,False,False,False,False,False
725300,2001-10-20,2001-10-20,1.0,,0.0,54.0,,44.09999847412109,False,False,False,False,False
725300,2001-10-21,2001-10-21,1.0,,0.0,57.29999923706055,,45.0,True,True,True,True,True
725300,2001-10-22,2001-10-22,1.0,,0.0799999982118606,57.09999847412109,,48.900001525878906,True,True,True,True,True
725300,2001-10-23,2001-10-23,1.0,,1.2000000476837158,61.29999923706055,,48.900001525878906,True,True,True,True,True
725300,2001-10-24,2001-10-24,0.0,,0.0,59.5,,48.20000076293945,True,True,True,True,True
725300,2001-10-25,2001-10-25,0.0,,1.2400000095367432,39.29999923706055,,35.099998474121094,False,False,False,False,False
725300,2001-10-26,2001-10-26,0.0,,0.0,38.5,,35.099998474121094,False,False,False,False,False
725300,2001-10-27,2001-10-27,0.0,,0.0,39.79999923706055,,37.0,False,False,False,False,False
725300,2001-10-28,2001-10-28,0.0,,0.0,39.5,,30.0,False,False,False,False,False
725300,2001-10-29,2001-10-29,0.0,,0.0,49.20000076293945,,32.0,False,False,False,False,False
725300,2001-10-30,2001-10-30,0.0,,0.0299999993294477,48.29999923706055,,44.09999847412109,False,False,False,False,False
725300,2001-10-31,2001-10-31,0.0,,0.0,55.5,,46.900001525878906,False,False,False,False,False
725300,2001-11-01,2001-11-01,0.0,,0.0099999997764825,60.5,,51.09999847412109,False,False,False,False,False
725300,2001-11-02,2001-11-02,0.0,,0.0299999993294477,61.79999923706055,,52.0,False,False,False,False,False
725300,2001-11-03,2001-11-03,0.0,,0.0,52.59999847412109,,35.099998474121094,False,False,False,False,False
725300,2001-11-04,2001-11-04,0.0,,0.0,53.0,,39.0,False,False,False,False,False
725300,2001-11-05,2001-11-05,0.0,,0.0,43.70000076293945,,30.0,False,False,False,False,False
725300,2001-11-06,2001-11-06,0.0,,0.0,47.20000076293945,,31.100000381469727,False,False,False,False,False
725300,2001-11-07,2001-11-07,0.0,,0.0,55.59999847412109,,33.099998474121094,False,False,False,False,False
725300,2001-11-08,2001-11-08,0.0,,0.0,54.5,,44.09999847412109,False,False,False,False,False
725300,2001-11-09,2001-11-09,0.0,,0.0,40.0,,27.0,False,False,False,False,False
725300,2001-11-10,2001-11-10,0.0,,0.0,47.59999847412109,,27.100000381469727,False,False,False,False,False
725300,2001-11-11,2001-11-11,0.0,,0.0,43.900001525878906,,36.0,False,False,False,False,False
725300,2001-11-12,2001-11-12,0.0,,0.0,41.400001525878906,,28.0,False,False,False,False,False
725300,2001-11-13,2001-11-13,1.0,,0.0,50.09999847412109,,28.200000762939453,False,False,False,False,False
725300,2001-11-14,2001-11-14,1.0,,0.0299999993294477,55.59999847412109,,39.900001525878906,True,True,True,True,True
725300,2001-11-15,2001-11-15,1.0,,0.050000000745058,59.900001525878906,,51.09999847412109,True,True,True,True,True
725300,2001-11-16,2001-11-16,1.0,,0.0,54.59999847412109,,46.0,True,True,True,True,True
725300,2001-11-17,2001-11-17,1.0,,0.0,48.79999923706055,,37.900001525878906,True,True,True,True,True
725300,2001-11-18,2001-11-18,1.0,,0.0,54.20000076293945,,39.0,True,True,True,True,True
725300,2001-11-19,2001-11-19,0.0,,0.1899999976158142,51.0,,39.20000076293945,True,True,True,True,True
725300,2001-11-20,2001-11-20,0.0,,0.0,36.0,,28.0,False,False,False,False,False
725300,2001-11-21,2001-11-21,0.0,,0.0,42.09999847412109,,29.100000381469727,False,False,False,False,False
725300,2001-11-22,2001-11-22,0.0,,0.0,47.70000076293945,,36.0,False,False,False,False,False
725300,2001-11-23,2001-11-23,1.0,,0.0199999995529651,50.70000076293945,,39.900001525878906,False,False,False,False,False
725300,2001-11-24,2001-11-24,1.0,,0.1899999976158142,58.29999923706055,,55.0,True,True,True,True,True
725300,2001-11-25,2001-11-25,0.0,,0.4300000071525574,47.0,,42.09999847412109,True,True,True,True,True
725300,2001-11-26,2001-11-26,1.0,,0.0099999997764825,43.29999923706055,,36.0,False,False,False,False,False
725300,2001-11-27,2001-11-27,1.0,,0.0299999993294477,45.59999847412109,,36.0,True,True,True,True,True
725300,2001-11-28,2001-11-28,1.0,,0.0,37.09999847412109,,35.099998474121094,True,True,True,True,True
725300,2001-11-29,2001-11-29,1.0,,0.1700000017881393,40.900001525878906,,35.099998474121094,True,True,True,True,True
725300,2001-11-30,2001-11-30,1.0,,0.270000010728836,45.0,,42.79999923706055,True,True,True,True,True
725300,2001-12-01,2001-12-01,1.0,,0.0099999997764825,39.900001525878906,,35.099998474121094,True,True,True,True,True
725300,2001-12-02,2001-12-02,1.0,,0.0,37.29999923706055,,26.100000381469727,True,True,True,True,True
725300,2001-12-03,2001-12-03,0.0,,0.0,48.20000076293945,,26.200000762939453,True,True,True,True,True
725300,2001-12-04,2001-12-04,1.0,,0.0,55.70000076293945,,42.09999847412109,False,False,False,False,False
725300,2001-12-05,2001-12-05,0.0,,0.0,62.09999847412109,,54.0,True,True,True,True,True
725300,2001-12-06,2001-12-06,0.0,,0.0299999993294477,46.900001525878906,,37.0,False,False,False,False,False
725300,2001-12-07,2001-12-07,1.0,,0.0,40.5,,35.099998474121094,False,False,False,False,False
725300,2001-12-08,2001-12-08,1.0,,0.0,42.400001525878906,,35.099998474121094,True,True,True,True,True
725300,2001-12-09,2001-12-09,0.0,,0.0299999993294477,32.5,,21.899999618530277,True,True,True,True,True
725300,2001-12-10,2001-12-10,1.0,,0.0,35.400001525878906,,28.899999618530277,False,False,False,False,False
725300,2001-12-11,2001-12-11,1.0,,0.0,35.20000076293945,,23.0,True,True,True,True,True
725300,2001-12-12,2001-12-12,1.0,,0.0199999995529651,41.400001525878906,,23.200000762939453,True,True,True,True,True
725300,2001-12-13,2001-12-13,1.0,,0.4600000083446502,43.900001525878906,,33.79999923706055,True,True,True,True,True
725300,2001-12-14,2001-12-14,1.0,,0.0,33.70000076293945,,30.200000762939453,True,True,True,True,True
725300,2001-12-15,2001-12-15,1.0,,0.0099999997764825,35.29999923706055,,28.899999618530277,True,True,True,True,True
725300,2001-12-16,2001-12-16,1.0,,0.0,41.29999923706055,,29.100000381469727,True,True,True,True,True
725300,2001-12-17,2001-12-17,1.0,,0.2000000029802322,44.0,,37.0,True,True,True,True,True
725300,2001-12-18,2001-12-18,1.0,,0.0,36.59999847412109,,28.899999618530277,True,True,True,True,True
725300,2001-12-19,2001-12-19,0.0,1.2000000476837158,0.0099999997764825,37.70000076293945,,29.100000381469727,True,True,True,True,True
725300,2001-12-20,2001-12-20,0.0,,0.1500000059604644,32.20000076293945,,25.0,False,False,False,False,False
725300,2001-12-21,2001-12-21,1.0,,0.0,31.299999237060547,,21.899999618530277,False,False,False,False,False
725300,2001-12-22,2001-12-22,1.0,,0.050000000745058,38.0,,32.0,True,True,True,True,True
725300,2001-12-23,2001-12-23,1.0,,0.0399999991059303,31.200000762939453,,21.899999618530277,True,True,True,True,True
725300,2001-12-24,2001-12-24,0.0,,0.0,20.299999237060547,,19.0,True,True,True,True,True
725300,2001-12-25,2001-12-25,0.0,,0.0299999993294477,16.0,,12.0,False,False,False,False,False
725300,2001-12-26,2001-12-26,1.0,,0.0299999993294477,12.899999618530272,,8.600000381469727,False,False,False,False,False
725300,2001-12-27,2001-12-27,1.0,,0.0299999993294477,20.899999618530277,,9.0,True,True,True,True,True
725300,2001-12-28,2001-12-28,0.0,,0.0299999993294477,23.799999237060547,,18.0,True,True,True,True,True
725300,2001-12-29,2001-12-29,0.0,,0.0299999993294477,15.800000190734863,,10.899999618530272,False,False,False,False,False
725300,2001-12-30,2001-12-30,0.0,,0.0,11.300000190734863,,5.0,False,False,False,False,False
725300,2001-12-31,2001-12-31,0.0,,0.0299999993294477,13.800000190734863,,6.800000190734863,False,False,False,False,False
725300,2002-01-01,2002-01-01,0.0,,0.0,16.600000381469727,,7.0,False,False,False,False,False
725300,2002-01-02,2002-01-02,0.0,,0.0,21.100000381469727,,10.0,False,False,False,False,False
725300,2002-01-03,2002-01-03,0.0,,0.0,20.0,,10.899999618530272,False,False,False,False,False
725300,2002-01-04,2002-01-04,1.0,,0.0,24.700000762939453,,12.0,False,False,False,False,False
725300,2002-01-05,2002-01-05,1.0,,0.0099999997764825,32.599998474121094,,18.0,True,True,True,True,True
725300,2002-01-06,2002-01-06,0.0,,0.0099999997764825,31.799999237060547,,28.0,True,True,True,True,True
725300,2002-01-07,2002-01-07,0.0,,0.0,22.700000762939453,,15.100000381469728,False,False,False,False,False
725300,2002-01-08,2002-01-08,0.0,,0.0,26.600000381469727,,16.0,False,False,False,False,False
725300,2002-01-09,2002-01-09,0.0,,0.0,43.5,,37.400001525878906,False,False,False,False,False
725300,2002-01-10,2002-01-10,0.0,,0.0,41.0,,34.0,False,False,False,False,False
725300,2002-01-11,2002-01-11,0.0,,0.0,37.0,,33.099998474121094,False,False,False,False,False
725300,2002-01-12,2002-01-12,0.0,,0.0,35.20000076293945,,30.0,False,False,False,False,False
725300,2002-01-13,2002-01-13,1.0,,0.0,32.29999923706055,,24.100000381469727,False,False,False,False,False
725300,2002-01-14,2002-01-14,1.0,,0.0199999995529651,36.29999923706055,,24.299999237060547,True,True,True,True,True
725300,2002-01-15,2002-01-15,1.0,,0.0099999997764825,32.400001525878906,,30.200000762939453,True,True,True,True,True
725300,2002-01-16,2002-01-16,1.0,3.0999999046325684,0.2000000029802322,30.0,,26.100000381469727,True,True,True,True,True
725300,2002-01-17,2002-01-17,0.0,2.0,0.0,22.299999237060547,,12.0,True,True,True,True,True
725300,2002-01-18,2002-01-18,0.0,2.0,0.0299999993294477,17.0,,12.0,False,False,False,False,False
725300,2002-01-19,2002-01-19,1.0,2.0,0.0,17.700000762939453,,10.899999618530272,False,False,False,False,False
725300,2002-01-20,2002-01-20,1.0,1.2000000476837158,0.0,27.799999237060547,,12.0,True,True,True,True,True
725300,2002-01-21,2002-01-21,0.0,1.2000000476837158,0.0199999995529651,30.700000762939453,,23.0,True,True,True,True,True
725300,2002-01-22,2002-01-22,1.0,1.2000000476837158,0.0,37.900001525878906,,25.0,False,False,False,False,False
725300,2002-01-23,2002-01-23,0.0,,0.0,45.70000076293945,,32.0,True,True,True,True,True
725300,2002-01-24,2002-01-24,0.0,,0.0299999993294477,35.599998474121094,,33.099998474121094,False,False,False,False,False
725300,2002-01-25,2002-01-25,0.0,,0.0,35.599998474121094,,26.600000381469727,False,False,False,False,False
725300,2002-01-26,2002-01-26,0.0,,0.0,41.79999923706055,,27.100000381469727,False,False,False,False,False
725300,2002-01-27,2002-01-27,0.0,,0.0,46.5,,34.0,False,False,False,False,False
725300,2002-01-28,2002-01-28,0.0,,0.0,44.70000076293945,,34.0,False,False,False,False,False
725300,2002-01-29,2002-01-29,1.0,,0.0,34.599998474121094,,30.899999618530277,False,False,False,False,False
725300,2002-01-30,2002-01-30,1.0,1.2000000476837158,0.1000000014901161,31.200000762939453,,28.399999618530277,True,True,True,True,True
725300,2002-01-31,2002-01-31,1.0,9.100000381469728,0.8799999952316284,31.399999618530277,,28.899999618530277,True,True,True,True,True
725300,2002-02-01,2002-02-01,1.0,5.900000095367432,0.0900000035762786,30.799999237060547,,24.799999237060547,True,True,True,True,True
725300,2002-02-02,2002-02-02,1.0,5.900000095367432,0.0,21.799999237060547,,8.100000381469727,True,True,True,True,True
725300,2002-02-03,2002-02-03,0.0,5.099999904632568,0.0,29.5,,10.0,True,True,True,True,True
725300,2002-02-04,2002-02-04,0.0,5.099999904632568,0.0,19.600000381469727,,12.0,False,False,False,False,False
725300,2002-02-05,2002-02-05,0.0,5.099999904632568,0.0,18.399999618530277,,10.0,False,False,False,False,False
725300,2002-02-06,2002-02-06,1.0,5.099999904632568,0.0,27.5,,10.0,False,False,False,False,False
725300,2002-02-07,2002-02-07,1.0,3.900000095367432,0.0,31.299999237060547,,21.899999618530277,True,True,True,True,True
725300,2002-02-08,2002-02-08,1.0,3.0999999046325684,0.0,33.599998474121094,,24.100000381469727,True,True,True,True,True
725300,2002-02-09,2002-02-09,1.0,2.0,0.0,38.0,,29.100000381469727,True,True,True,True,True
725300,2002-02-10,2002-02-10,0.0,,0.0799999982118606,39.400001525878906,,30.200000762939453,True,True,True,True,True
725300,2002-02-11,2002-02-11,0.0,,0.0099999997764825,28.399999618530277,,19.0,False,False,False,False,False
725300,2002-02-12,2002-02-12,0.0,,0.0,37.5,,21.200000762939453,False,False,False,False,False
725300,2002-02-13,2002-02-13,0.0,,0.0299999993294477,27.700000762939453,,17.100000381469727,False,False,False,False,False
725300,2002-02-14,2002-02-14,0.0,,0.0,34.599998474121094,,18.0,False,False,False,False,False
725300,2002-02-15,2002-02-15,0.0,,0.0,39.400001525878906,,29.100000381469727,False,False,False,False,False
725300,2002-02-16,2002-02-16,0.0,,0.0,37.900001525878906,,35.099998474121094,False,False,False,False,False
725300,2002-02-17,2002-02-17,0.0,,0.0,33.099998474121094,,26.100000381469727,False,False,False,False,False
725300,2002-02-18,2002-02-18,1.0,,0.0,34.400001525878906,,25.0,False,False,False,False,False
725300,2002-02-19,2002-02-19,1.0,,0.1500000059604644,43.70000076293945,,25.200000762939453,True,True,True,True,True
725300,2002-02-20,2002-02-20,1.0,,0.3600000143051147,46.79999923706055,,37.0,True,True,True,True,True
725300,2002-02-21,2002-02-21,0.0,,0.1599999964237213,32.900001525878906,,30.0,True,True,True,True,True
725300,2002-02-22,2002-02-22,0.0,,0.0099999997764825,29.600000381469727,,21.200000762939453,False,False,False,False,False
725300,2002-02-23,2002-02-23,0.0,,0.0,33.099998474121094,,21.899999618530277,False,False,False,False,False
725300,2002-02-24,2002-02-24,1.0,,0.0,45.5,,23.200000762939453,False,False,False,False,False
725300,2002-02-25,2002-02-25,1.0,,,44.09999847412109,,33.79999923706055,True,True,True,True,True
725300,2002-02-26,2002-02-26,1.0,1.2000000476837158,0.1000000014901161,27.600000381469727,,23.0,True,True,True,True,True
725300,2002-02-27,2002-02-27,0.0,1.2000000476837158,0.0199999995529651,20.299999237060547,,17.100000381469727,True,True,True,True,True
725300,2002-02-28,2002-02-28,0.0,,0.0,22.0,,15.100000381469728,False,False,False,False,False
725300,2002-03-01,2002-03-01,1.0,,0.0299999993294477,26.0,,15.100000381469728,False,False,False,False,False
725300,2002-03-02,2002-03-02,1.0,5.900000095367432,0.6700000166893005,32.099998474121094,,21.0,True,True,True,True,True
725300,2002-03-03,2002-03-03,0.0,5.900000095367432,0.5600000023841858,17.299999237060547,,8.600000381469727,True,True,True,True,True
725300,2002-03-04,2002-03-04,1.0,5.900000095367432,0.0,3.0,,-7.099999904632568,False,False,False,False,False
725300,2002-03-05,2002-03-05,1.0,5.900000095367432,0.0299999993294477,19.399999618530277,,12.0,True,True,True,True,True
725300,2002-03-06,2002-03-06,1.0,3.0999999046325684,0.0299999993294477,32.900001525878906,,12.0,True,True,True,True,True
725300,2002-03-07,2002-03-07,1.0,1.2000000476837158,0.0,34.20000076293945,,26.200000762939453,True,True,True,True,True
725300,2002-03-08,2002-03-08,1.0,1.2000000476837158,0.2199999988079071,48.59999847412109,,33.099998474121094,True,True,True,True,True
725300,2002-03-09,2002-03-09,0.0,,0.5600000023841858,49.5,,25.0,True,True,True,True,True
725300,2002-03-10,2002-03-10,0.0,,0.0299999993294477,21.600000381469727,,14.0,False,False,False,False,False
725300,2002-03-11,2002-03-11,1.0,,0.0,30.5,,14.0,False,False,False,False,False
725300,2002-03-12,2002-03-12,1.0,,0.0,38.900001525878906,,22.100000381469727,True,True,True,True,True
725300,2002-03-13,2002-03-13,1.0,,0.0,45.09999847412109,,28.200000762939453,True,True,True,True,True
725300,2002-03-14,2002-03-14,0.0,,0.0,47.5,,36.0,True,True,True,True,True
725300,2002-03-15,2002-03-15,0.0,,0.0099999997764825,47.400001525878906,,37.0,False,False,False,False,False
725300,2002-03-16,2002-03-16,0.0,,0.0,35.599998474121094,,32.0,False,False,False,False,False
725300,2002-03-17,2002-03-17,1.0,,0.0,35.599998474121094,,32.0,False,False,False,False,False
725300,2002-03-18,2002-03-18,1.0,,0.0299999993294477,39.0,,34.0,True,True,True,True,True
725300,2002-03-19,2002-03-19,1.0,,0.0,39.59999847412109,,35.099998474121094,True,True,True,True,True
725300,2002-03-20,2002-03-20,1.0,,0.0399999991059303,41.29999923706055,,37.0,True,True,True,True,True
725300,2002-03-21,2002-03-21,0.0,,0.0199999995529651,29.200000762939453,,21.0,True,True,True,True,True
725300,2002-03-22,2002-03-22,0.0,,0.0,22.399999618530277,,14.0,False,False,False,False,False
725300,2002-03-23,2002-03-23,0.0,,0.0,36.400001525878906,,14.0,False,False,False,False,False
725300,2002-03-24,2002-03-24,1.0,,0.0,37.20000076293945,,27.100000381469727,False,False,False,False,False
725300,2002-03-25,2002-03-25,1.0,,0.0599999986588954,26.5,,24.100000381469727,True,True,True,True,True
725300,2002-03-26,2002-03-26,0.0,1.2000000476837158,0.0599999986588954,30.299999237060547,,24.100000381469727,True,True,True,True,True
725300,2002-03-27,2002-03-27,0.0,,0.0,33.400001525878906,,23.0,False,False,False,False,False
725300,2002-03-28,2002-03-28,1.0,,0.0,38.20000076293945,,28.399999618530277,False,False,False,False,False
725300,2002-03-29,2002-03-29,1.0,,0.6100000143051147,42.59999847412109,,29.100000381469727,True,True,True,True,True
725300,2002-03-30,2002-03-30,0.0,,0.0,42.59999847412109,,35.099998474121094,True,True,True,True,True
725300,2002-03-31,2002-03-31,1.0,,0.0099999997764825,39.79999923706055,,28.0,False,False,False,False,False
725300,2002-04-01,2002-04-01,1.0,1.2000000476837158,0.2000000029802322,34.900001525878906,,26.600000381469727,True,True,True,True,True
725300,2002-04-02,2002-04-02,1.0,1.2000000476837158,0.0399999991059303,38.0,,27.100000381469727,True,True,True,True,True
725300,2002-04-03,2002-04-03,0.0,,0.0,35.29999923706055,,30.0,True,True,True,True,True
725300,2002-04-04,2002-04-04,1.0,,0.0099999997764825,33.0,,30.0,False,False,False,False,False
725300,2002-04-05,2002-04-05,0.0,,0.0199999995529651,32.0,,24.100000381469727,True,True,True,True,True
725300,2002-04-06,2002-04-06,1.0,,0.0,34.20000076293945,,24.100000381469727,False,False,False,False,False
725300,2002-04-07,2002-04-07,1.0,,0.2899999916553497,37.59999847412109,,24.299999237060547,True,True,True,True,True
725300,2002-04-08,2002-04-08,1.0,,0.5699999928474426,48.900001525878906,,36.0,True,True,True,True,True
725300,2002-04-09,2002-04-09,1.0,,0.3700000047683716,45.70000076293945,,42.09999847412109,True,True,True,True,True
725300,2002-04-10,2002-04-10,0.0,,0.0,45.900001525878906,,35.099998474121094,True,True,True,True,True
725300,2002-04-11,2002-04-11,0.0,,0.0,59.900001525878906,,50.0,False,False,False,False,False
725300,2002-04-12,2002-04-12,1.0,,0.0,61.70000076293945,,48.20000076293945,False,False,False,False,False
725300,2002-04-13,2002-04-13,1.0,,0.0,51.0,,42.09999847412109,True,True,True,True,True
725300,2002-04-14,2002-04-14,0.0,,0.0,57.09999847412109,,41.0,True,True,True,True,True
725300,2002-04-15,2002-04-15,0.0,,0.0,73.80000305175781,,62.09999847412109,False,False,False,False,False
725300,2002-04-16,2002-04-16,0.0,,0.0,77.5999984741211,,62.09999847412109,False,False,False,False,False
725300,2002-04-17,2002-04-17,0.0,,0.0700000002980232,75.80000305175781,,66.0,False,False,False,False,False
725300,2002-04-18,2002-04-18,0.0,,0.0,75.9000015258789,,63.0,False,False,False,False,False
725300,2002-04-19,2002-04-19,0.0,,0.0399999991059303,66.0,,50.0,False,False,False,False,False
725300,2002-04-20,2002-04-20,1.0,,0.2199999988079071,44.900001525878906,,41.0,False,False,False,False,False
725300,2002-04-21,2002-04-21,1.0,,0.2399999946355819,40.70000076293945,,39.0,True,True,True,True,True
725300,2002-04-22,2002-04-22,1.0,,0.1199999973177909,39.09999847412109,,35.599998474121094,True,True,True,True,True
725300,2002-04-23,2002-04-23,1.0,,0.0,43.20000076293945,,30.899999618530277,True,True,True,True,True
725300,2002-04-24,2002-04-24,0.0,,0.2899999916553497,56.79999923706055,,46.0,True,True,True,True,True
725300,2002-04-25,2002-04-25,0.0,,0.0,46.70000076293945,,37.0,False,False,False,False,False
725300,2002-04-26,2002-04-26,1.0,,0.0,44.400001525878906,,36.0,False,False,False,False,False
725300,2002-04-27,2002-04-27,1.0,,0.4199999868869781,44.20000076293945,,36.0,True,True,True,True,True
725300,2002-04-28,2002-04-28,0.0,,0.1000000014901161,48.0,,41.0,True,True,True,True,True
725300,2002-04-29,2002-04-29,0.0,,0.0,46.70000076293945,,39.900001525878906,False,False,False,False,False
725300,2002-04-30,2002-04-30,0.0,,0.0,54.70000076293945,,39.900001525878906,False,False,False,False,False
725300,2002-05-01,2002-05-01,1.0,,0.0,53.09999847412109,,46.900001525878906,False,False,False,False,False
725300,2002-05-02,2002-05-02,0.0,,0.4900000095367431,47.29999923706055,,43.0,True,True,True,True,True
725300,2002-05-03,2002-05-03,0.0,,0.0,47.0,,37.900001525878906,False,False,False,False,False
725300,2002-05-04,2002-05-04,0.0,,0.0,50.400001525878906,,34.0,False,False,False,False,False
725300,2002-05-05,2002-05-05,1.0,,0.0,58.5,,34.0,False,False,False,False,False
725300,2002-05-06,2002-05-06,1.0,,0.0599999986588954,65.0,,48.0,True,True,True,True,True
725300,2002-05-07,2002-05-07,1.0,,0.0,58.0,,46.900001525878906,True,True,True,True,True
725300,2002-05-08,2002-05-08,1.0,,0.1299999952316284,51.79999923706055,,44.09999847412109,True,True,True,True,True
725300,2002-05-09,2002-05-09,0.0,,0.449999988079071,59.70000076293945,,45.0,True,True,True,True,True
725300,2002-05-10,2002-05-10,1.0,,0.0,54.79999923706055,,45.0,False,False,False,False,False
725300,2002-05-11,2002-05-11,1.0,,0.8899999856948853,52.5,,44.59999847412109,True,True,True,True,True
725300,2002-05-12,2002-05-12,1.0,,2.190000057220459,47.29999923706055,,44.59999847412109,True,True,True,True,True
725300,2002-05-13,2002-05-13,0.0,,0.1199999973177909,47.79999923706055,,44.09999847412109,True,True,True,True,True
725300,2002-05-14,2002-05-14,1.0,,0.0,52.900001525878906,,44.09999847412109,False,False,False,False,False
725300,2002-05-15,2002-05-15,1.0,,0.0,57.5,,39.900001525878906,True,True,True,True,True
725300,2002-05-16,2002-05-16,0.0,,0.0099999997764825,62.29999923706055,,39.900001525878906,True,True,True,True,True
725300,2002-05-17,2002-05-17,0.0,,0.8500000238418579,42.5,,39.0,False,False,False,False,False
725300,2002-05-18,2002-05-18,0.0,,0.0,41.900001525878906,,34.0,False,False,False,False,False
725300,2002-05-19,2002-05-19,0.0,,0.0,45.20000076293945,,34.0,False,False,False,False,False
725300,2002-05-20,2002-05-20,0.0,,0.0299999993294477,43.70000076293945,,37.900001525878906,False,False,False,False,False
725300,2002-05-21,2002-05-21,0.0,,0.0,44.09999847412109,,30.899999618530277,False,False,False,False,False
725300,2002-05-22,2002-05-22,0.0,,0.0,52.79999923706055,,31.100000381469727,False,False,False,False,False
